Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges
0,0,1,1,30,1,0,0,2,0,0,2,0,2,0,0,0,66.3
0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,1,0,20.9
1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,1,75.35
1,1,1,0,23,1,2,1,0,2,2,0,2,2,0,1,2,104.45
0,0,0,1,22,0,1,0,0,0,2,0,2,2,1,1,1,49.45
0,0,0,1,49,1,0,2,1,1,1,1,1,1,1,0,1,19.45
0,0,1,1,42,1,0,1,0,0,2,0,2,2,0,1,2,92.15
0,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,3,19.85
0,0,1,1,67,1,2,1,2,0,2,2,0,2,1,1,0,100.25
1,0,0,0,15,1,2,1,0,2,0,2,0,2,0,0,2,95.7
1,0,1,0,67,1,2,1,0,2,2,0,0,2,2,1,2,93.15
1,0,1,1,53,1,0,0,2,2,0,2,2,0,2,1,3,69.7
1,0,1,1,21,1,0,2,1,1,1,1,1,1,1,0,3,19.8
0,0,1,1,40,1,0,0,2,2,0,2,0,2,0,1,3,71.35
0,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,0,20.75
1,0,0,0,39,0,1,0,0,0,0,2,0,2,0,1,2,40.6
0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35
0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,0,19.75
1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,54.4
0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.45
1,0,0,0,49,1,2,0,0,0,0,2,2,0,2,1,0,66.15
0,0,0,0,65,1,2,1,2,2,0,2,0,0,1,1,2,89.85
0,0,0,0,55,1,0,0,0,0,0,0,0,0,1,0,0,45.05
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,86.85
1,0,0,0,35,1,2,1,2,2,2,2,0,0,0,1,3,96.75
1,0,0,0,17,1,2,1,2,2,2,2,2,0,0,1,0,106.65
0,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,110.15
0,0,1,1,28,1,0,1,2,0,0,0,0,2,1,1,0,82.85
0,0,1,0,18,1,0,2,1,1,1,1,1,1,2,0,3,20.1
0,0,0,0,52,1,0,0,0,0,2,0,0,2,0,1,2,59.45
0,0,1,0,47,1,0,0,0,2,0,0,2,0,0,1,0,58.6
0,0,0,0,23,1,0,0,0,0,2,0,0,0,0,0,1,49.7
1,0,1,1,66,1,0,0,2,2,2,2,0,0,2,0,3,65.85
0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,73.5
0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,1,113.65
0,1,0,0,50,1,2,1,2,2,0,0,0,0,0,1,2,83.4
1,0,1,0,46,1,0,0,2,2,2,2,0,0,2,0,3,65.65
0,0,0,0,66,0,1,0,2,0,2,2,2,2,2,1,0,61.35
0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,1,85.9
0,0,0,0,5,1,0,1,0,0,0,2,0,0,0,1,3,75.65
1,0,0,0,29,1,2,0,0,2,2,0,0,2,1,0,1,70.9
0,0,1,1,27,1,0,0,0,2,0,0,0,0,0,0,3,49.85
0,0,1,1,25,1,0,2,1,1,1,1,1,1,2,0,3,20.1
1,0,1,0,57,1,2,1,2,2,2,2,2,0,0,1,2,103.05
0,1,1,0,47,1,2,1,0,0,2,0,2,2,0,0,2,99.7
0,0,0,0,13,1,0,1,0,0,0,0,2,0,0,1,3,81.9
1,0,1,1,71,1,2,0,2,0,0,0,2,0,1,1,2,66.2
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75
1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,72.6
1,1,0,0,55,1,2,1,2,2,2,2,2,2,0,1,2,116.5
1,1,0,0,71,1,2,1,0,2,0,2,2,2,2,1,2,106.8
1,0,1,1,50,1,2,2,1,1,1,1,1,1,2,0,3,24.95
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.25
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,19.25
0,0,0,0,66,1,2,1,2,2,2,2,2,0,1,1,0,104.55
0,0,1,1,49,1,0,0,2,2,2,2,2,2,1,1,3,87.2
0,1,1,0,3,0,1,0,0,2,0,0,0,0,0,1,2,30.75
1,0,1,1,66,1,2,2,1,1,1,1,1,1,1,1,1,25.7
1,0,0,1,11,1,2,1,0,0,0,0,0,2,0,0,2,86.2
1,0,0,0,28,0,1,0,0,0,0,2,0,0,0,1,1,30.1
1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35
0,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,19.2
0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,0,20.1
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,1,20.35
0,0,1,1,55,1,2,2,1,1,1,1,1,1,2,1,1,25.65
1,1,1,0,41,1,0,1,0,2,0,0,2,2,0,1,2,94.55
0,0,0,0,30,1,0,1,0,0,0,2,2,2,1,1,0,94.4
1,0,0,0,17,1,0,0,2,2,0,0,0,0,1,0,3,56.1
0,0,1,1,16,1,0,0,2,2,0,2,0,2,2,0,0,68.25
1,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.75
1,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,76.25
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,74.35
1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,0,2,54.15
1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,0,19.45
1,0,1,1,19,0,1,0,2,2,0,0,0,0,0,1,3,34.95
0,0,0,0,7,1,2,0,2,0,0,0,0,0,0,1,2,53.65
1,0,0,0,61,1,2,1,2,0,2,0,2,2,1,0,2,104.0
0,0,1,0,57,1,0,0,2,2,0,2,2,0,2,1,1,70.35
1,0,0,1,15,1,0,0,2,0,2,0,0,2,1,0,3,64.85
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65
0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,45.9
1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.0
1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,44.8
0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.35
0,0,0,1,26,0,1,0,2,0,0,2,0,2,0,0,3,45.8
0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,108.95
0,0,0,0,68,0,1,0,2,2,2,2,2,2,2,0,1,64.35
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,90.8
1,0,0,0,12,1,2,2,1,1,1,1,1,1,1,0,1,24.95
0,0,1,0,68,1,2,1,2,2,0,0,0,0,2,1,0,84.7
0,0,0,1,50,1,0,0,2,0,2,2,2,0,1,1,1,70.8
0,1,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,104.4
1,1,1,0,30,1,2,1,0,0,0,2,2,2,0,1,2,101.5
1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,2,54.3
1,1,1,1,29,1,2,1,0,0,2,0,2,2,0,1,2,103.95
0,0,1,1,23,1,2,0,2,2,2,2,2,2,2,1,1,91.1
1,0,0,1,60,1,0,2,1,1,1,1,1,1,2,0,3,19.95
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,26.45
1,0,0,0,72,1,0,0,2,2,2,2,2,0,2,1,0,75.1
0,1,0,0,66,1,2,1,0,2,2,0,2,2,1,0,0,108.1
0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,110.15
0,0,0,0,51,1,2,1,0,2,2,2,2,2,1,1,2,111.5
0,0,1,1,70,1,2,1,0,2,2,0,2,2,1,1,2,106.5
1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,2,19.9
1,0,1,1,59,1,2,1,2,2,0,2,2,2,2,1,3,111.1
1,0,0,1,3,1,0,0,0,0,0,2,2,2,0,0,3,70.7
1,1,1,0,38,0,1,0,0,0,0,0,0,0,0,1,2,24.85
0,0,0,0,37,1,2,1,2,2,2,0,0,0,0,0,0,91.2
1,0,0,0,37,1,0,0,2,2,2,2,0,0,2,0,0,65.6
0,0,1,1,14,1,0,0,2,2,0,2,0,0,0,0,0,59.45
1,0,1,0,72,1,2,1,2,2,0,2,2,2,2,1,1,109.95
1,0,1,1,72,0,1,0,2,2,2,0,0,0,2,0,1,38.5
0,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,92.55
0,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,3,24.5
1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,1,3,19.7
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6
0,0,0,0,29,1,0,0,2,0,2,2,0,0,1,0,1,58.0
0,1,1,1,65,1,2,1,0,2,2,0,2,2,1,1,2,107.45
0,0,0,0,8,1,2,0,2,2,2,0,0,0,0,1,0,65.5
1,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.45
0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,100.15
1,0,1,1,72,1,2,1,0,2,2,0,2,2,1,1,1,104.45
1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,2,21.15
1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,2,96.2
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,3,44.4
1,0,1,1,58,1,2,1,0,0,2,2,0,2,2,0,0,94.35
1,0,1,1,2,1,0,2,1,1,1,1,1,1,0,0,3,20.3
0,0,1,0,40,1,2,1,2,0,2,0,2,2,1,0,0,105.75
1,0,0,0,9,1,2,1,2,0,0,0,0,0,0,1,2,81.15
1,0,0,0,41,1,0,1,0,2,0,2,2,0,1,1,2,89.55
0,0,0,0,26,1,0,0,0,2,2,0,0,0,0,1,1,54.75
0,0,1,0,33,1,0,0,0,2,0,2,0,0,1,1,1,53.75
1,0,1,1,68,1,0,1,0,2,2,2,2,2,1,0,1,105.75
0,1,1,0,65,1,0,1,0,2,2,2,2,2,2,1,1,105.85
1,0,0,0,55,1,0,0,0,2,0,2,0,2,1,1,2,64.2
1,0,0,0,19,1,0,1,0,0,0,2,0,2,1,1,1,87.7
0,0,0,0,45,1,2,1,0,0,2,0,0,2,0,1,1,89.3
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,1,20.15
0,0,1,0,12,1,0,2,1,1,1,1,1,1,2,1,2,20.05
1,0,0,1,72,0,1,0,2,2,2,2,2,2,2,0,1,67.2
1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,0,2,94.55
1,1,1,0,71,1,2,1,2,2,2,0,2,2,0,1,2,107.5
1,1,0,0,35,1,0,0,0,0,2,2,2,2,1,1,2,73.0
1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,0,1,114.75
0,0,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,76.05
1,1,1,0,30,1,2,1,0,0,0,0,0,0,0,0,3,77.9
0,0,0,0,33,1,2,1,2,0,0,0,0,2,0,1,2,90.65
1,1,1,0,54,1,2,1,0,2,2,2,2,2,2,1,2,110.45
0,0,0,0,59,1,2,0,2,0,0,2,0,2,1,0,0,68.7
1,1,0,0,55,0,1,0,2,2,0,0,2,0,0,1,2,44.85
1,1,1,0,69,0,1,0,0,0,2,0,0,0,1,1,1,29.8
0,0,0,0,66,1,2,1,0,2,0,0,2,0,1,1,0,88.9
1,0,1,1,37,1,0,0,2,0,2,2,0,0,1,1,3,58.75
1,1,1,0,9,1,0,2,1,1,1,1,1,1,1,0,1,19.85
1,0,1,1,69,1,2,0,2,0,2,2,2,2,2,0,0,86.9
1,0,0,0,10,1,0,0,0,2,0,0,2,0,0,1,3,59.65
1,0,0,1,13,1,0,0,0,0,0,0,2,2,0,0,1,66.4
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,20.15
0,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,1,108.1
1,0,1,1,46,1,0,0,2,0,2,2,0,0,1,0,3,56.9
0,0,1,1,56,1,2,1,2,0,2,2,2,2,0,1,3,109.6
1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,1,25.15
0,0,1,1,33,1,2,0,0,0,2,2,2,2,1,1,2,79.15
0,0,1,1,72,1,2,0,2,2,0,2,0,0,2,0,1,66.75
0,0,0,1,19,1,0,0,0,0,0,2,0,0,0,0,3,48.8
0,0,1,0,71,1,0,0,0,2,2,2,2,2,2,1,1,80.7
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.55
0,0,0,0,61,1,2,1,2,2,2,2,2,2,1,1,3,115.1
0,0,1,1,71,0,1,0,2,2,0,2,2,2,2,0,0,59.7
0,0,1,0,68,1,2,1,0,2,2,0,0,0,1,0,1,86.45
1,0,0,0,46,0,1,0,0,0,2,2,0,0,1,0,1,33.7
1,0,0,0,33,1,2,1,2,0,0,0,0,0,1,0,0,80.1
0,0,1,1,53,1,2,1,2,2,2,2,0,2,2,1,0,104.05
0,1,1,0,50,1,2,1,2,2,2,0,2,2,0,0,0,108.75
0,0,0,0,57,0,1,0,2,0,2,2,0,0,1,1,1,41.1
0,0,1,1,54,1,0,2,1,1,1,1,1,1,2,1,0,20.35
0,1,1,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9
0,0,1,1,10,1,0,0,0,2,0,2,0,2,0,1,2,65.5
1,0,0,1,43,0,1,0,2,2,2,0,0,0,0,1,2,40.45
1,1,1,0,13,1,0,1,0,0,0,0,0,0,0,0,0,70.45
0,0,1,0,43,1,0,0,2,0,2,2,2,2,2,1,2,78.8
1,0,1,1,1,1,0,1,0,0,0,0,2,2,0,1,2,90.1
0,0,0,0,69,1,0,0,2,0,2,2,2,2,2,1,1,82.45
0,0,1,0,61,1,0,2,1,1,1,1,1,1,2,0,1,20.25
1,0,1,0,43,1,2,0,2,2,0,2,0,0,0,0,0,66.25
1,0,1,0,56,1,0,1,0,0,0,0,2,2,0,0,3,89.7
0,0,1,0,70,0,1,0,2,2,2,2,2,2,2,0,0,64.55
1,0,1,1,49,1,2,1,0,2,2,0,2,0,1,1,2,93.65
0,0,1,1,32,1,0,0,2,2,2,2,0,2,2,0,3,73.6
0,1,1,0,72,1,2,1,2,0,2,2,2,2,2,1,3,109.75
1,0,0,1,37,1,0,0,2,2,0,2,0,0,2,0,1,61.45
0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,106.4
0,0,1,0,26,1,0,0,0,2,2,2,2,2,0,0,0,81.9
0,0,1,1,58,1,2,1,0,2,2,0,2,2,1,1,1,105.2
1,0,0,0,24,1,2,0,0,0,0,2,0,0,1,0,0,54.6
1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,2,20.55
0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.7
0,0,1,0,55,1,2,0,2,2,0,2,0,0,1,1,1,66.05
1,0,1,1,44,0,1,0,2,2,2,2,0,2,2,1,1,54.05
0,0,0,0,47,1,0,0,2,2,0,2,0,0,1,1,3,58.9
0,0,1,0,64,1,0,1,2,0,0,2,2,2,1,1,3,96.9
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.1
1,0,0,0,20,1,0,0,0,0,0,2,0,0,0,0,3,50.0
0,0,1,0,37,0,1,0,2,0,0,2,2,0,2,0,2,45.4
1,0,1,1,30,1,2,1,0,0,0,0,2,0,0,0,2,85.45
0,0,0,0,38,1,2,0,2,2,2,0,2,2,1,0,0,84.1
0,0,1,0,52,0,1,0,2,2,2,2,2,2,2,0,1,66.25
1,0,0,1,71,1,0,0,2,2,2,2,2,0,2,1,1,76.9
1,0,0,0,66,1,2,0,2,2,2,0,0,2,2,1,1,74.6
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,116.95
1,0,0,1,25,0,1,0,2,0,0,0,2,0,1,1,1,40.65
1,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,0,114.35
1,0,1,1,53,1,2,0,2,2,0,0,0,2,2,0,0,69.7
1,0,0,0,26,1,0,1,0,0,2,2,2,2,0,1,2,98.65
1,0,0,0,21,1,0,0,0,0,2,0,0,2,0,0,3,61.65
0,0,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,89.35
1,0,0,0,48,1,2,1,2,0,0,2,0,2,0,1,2,95.4
0,0,1,0,26,0,1,0,2,0,2,0,0,0,1,0,1,35.4
1,0,1,0,60,1,0,2,1,1,1,1,1,1,2,0,3,19.95
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,19.25
0,0,0,1,4,1,0,2,1,1,1,1,1,1,1,1,3,20.4
1,0,1,1,65,1,2,2,1,1,1,1,1,1,2,0,1,24.75
1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.35
1,0,0,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.0
0,0,1,1,66,1,0,0,2,0,0,0,2,0,2,1,2,59.75
0,0,1,1,65,1,2,0,2,2,0,2,2,2,2,1,0,82.5
0,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,20.35
1,0,1,1,16,1,2,1,0,0,2,0,2,0,0,1,0,90.8
0,1,0,0,50,1,2,1,0,0,2,2,2,2,0,1,2,104.95
1,0,1,0,71,1,0,1,0,2,2,2,2,2,2,1,2,105.25
1,0,0,0,18,1,2,2,1,1,1,1,1,1,1,0,3,23.75
1,0,0,0,4,1,0,0,0,0,0,2,2,0,0,1,2,61.3
0,0,1,1,58,1,2,0,2,0,2,2,2,0,2,0,3,75.8
0,0,1,0,56,1,2,1,2,0,0,0,2,2,1,1,2,98.0
1,0,1,1,56,0,1,0,2,2,0,2,2,0,1,1,3,52.0
0,0,0,0,4,1,2,0,0,0,0,2,2,0,0,1,3,64.4
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,45.8
1,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,2,30.5
0,0,1,0,51,1,0,1,0,0,0,0,0,0,0,0,3,69.15
0,0,0,0,6,0,1,0,0,0,0,2,2,2,1,1,3,49.25
1,0,1,1,63,0,1,0,0,2,2,2,0,0,2,0,0,39.35
0,0,1,0,48,1,2,1,0,2,0,2,2,2,0,1,1,105.1
0,0,0,1,35,1,0,2,1,1,1,1,1,1,1,1,1,20.1
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.75
0,0,0,0,50,1,0,2,1,1,1,1,1,1,1,0,0,19.75
0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,1,0,70.4
1,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,3,20.45
0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,20.35
0,0,1,1,54,1,2,0,0,2,2,2,2,2,0,1,2,86.2
0,0,0,0,46,1,0,1,2,2,2,0,2,0,1,1,1,95.65
1,0,0,1,34,1,2,1,2,2,0,0,2,2,1,1,2,103.8
1,0,1,1,71,1,2,1,2,0,0,0,2,2,2,1,2,97.2
0,0,1,1,63,1,0,0,2,2,2,2,0,0,2,0,3,63.55
0,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,0,24.95
0,0,1,0,64,1,0,1,2,0,2,0,2,2,2,1,0,99.0
1,1,1,0,61,1,2,1,0,2,0,2,0,0,1,1,0,85.55
0,0,0,0,15,1,0,1,0,0,2,0,2,2,0,1,1,94.0
0,0,0,0,18,1,2,0,0,0,0,0,0,0,0,1,2,50.3
0,0,1,1,57,1,0,1,0,2,0,0,2,2,1,1,2,95.0
1,0,1,1,14,1,0,0,2,2,0,0,0,2,2,1,0,61.4
1,1,0,0,18,1,2,1,0,2,0,0,0,0,0,1,1,80.55
0,1,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,78.5
1,0,1,0,70,1,2,1,2,2,2,2,2,2,2,0,1,114.3
0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.05
1,0,1,1,68,1,0,0,2,2,2,2,0,0,2,0,1,62.65
1,1,1,0,65,1,2,1,2,2,0,0,2,0,2,1,1,92.7
0,0,0,0,30,1,2,1,0,0,2,0,2,2,0,0,2,100.45
1,0,1,0,51,1,2,0,0,0,0,2,2,2,2,1,0,75.2
0,0,0,0,31,1,2,1,2,0,2,0,0,0,0,1,1,84.75
0,0,1,1,72,1,2,0,2,2,2,2,0,2,2,1,0,79.5
0,0,0,0,37,1,0,2,1,1,1,1,1,1,1,1,2,19.8
1,0,0,0,55,1,0,1,2,2,0,0,2,2,1,1,3,100.9
1,0,0,1,33,1,2,1,2,0,2,0,0,2,0,1,0,95.3
0,0,1,1,46,1,0,1,0,0,2,2,0,2,1,0,0,90.95
0,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,2,54.5
0,0,1,1,19,1,0,0,0,0,2,0,0,0,0,1,0,49.6
0,0,0,1,61,1,2,2,1,1,1,1,1,1,2,1,1,25.0
1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,2,45.45
1,0,1,0,45,1,2,1,0,2,2,0,2,2,0,1,0,107.75
1,0,1,1,62,1,2,1,0,0,2,0,2,0,2,1,1,89.1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.75
0,0,1,1,41,1,2,1,2,2,2,0,0,2,1,1,0,101.6
1,0,1,1,67,1,0,1,0,2,2,2,2,2,2,0,0,103.15
0,0,1,0,71,1,2,1,2,2,0,0,2,0,1,0,3,95.65
0,0,1,1,37,1,0,0,2,2,0,0,2,2,1,0,0,75.1
1,0,1,0,60,1,0,0,2,2,0,2,0,0,2,1,3,61.35
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,1,19.7
0,0,1,1,11,1,0,0,2,0,0,0,0,0,0,0,0,51.0
0,0,1,1,10,1,0,1,0,0,0,0,2,2,0,1,2,88.85
1,0,1,0,34,1,0,2,1,1,1,1,1,1,2,0,1,20.05
0,0,0,0,62,1,0,0,2,0,0,2,0,2,2,1,3,65.1
1,0,1,0,64,1,2,0,0,2,0,2,0,2,1,1,3,70.15
1,0,0,0,25,1,0,2,1,1,1,1,1,1,2,1,3,20.75
0,0,0,0,26,1,0,0,0,2,2,0,0,0,1,1,3,56.05
1,0,0,1,10,1,0,2,1,1,1,1,1,1,1,1,0,19.95
0,0,0,0,53,1,2,1,2,2,2,0,2,0,1,0,3,98.6
1,0,0,0,33,1,0,1,0,2,2,0,0,0,0,1,1,79.0
0,1,1,0,71,1,0,1,0,2,2,0,0,2,2,0,1,89.45
0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.2
1,0,1,1,24,1,2,0,2,0,0,2,2,2,0,0,0,81.0
1,0,1,1,20,1,0,0,0,0,2,0,0,0,0,1,2,49.6
0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,84.6
0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,0,84.2
1,0,1,0,52,1,0,1,2,2,2,2,2,2,2,1,2,106.3
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,69.05
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.4
1,0,1,1,69,1,2,1,0,0,0,2,2,2,2,1,2,99.35
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.75
1,0,0,0,54,1,2,0,2,0,2,2,2,2,2,0,0,87.1
1,0,0,1,33,1,0,2,1,1,1,1,1,1,1,1,3,20.15
1,1,1,0,45,1,2,1,0,2,2,2,2,0,1,1,0,98.7
0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,2,25.2
1,0,0,0,6,1,0,0,2,2,0,0,0,0,0,1,0,55.7
1,0,0,0,21,1,0,0,2,0,2,0,2,0,0,0,0,65.35
0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,1,0,25.3
1,0,1,1,43,1,2,2,1,1,1,1,1,1,2,0,3,24.25
1,0,1,1,60,1,0,0,2,2,2,0,0,0,2,0,0,60.5
1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,25.1
1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,0,20.05
0,0,1,1,12,0,1,0,0,0,0,2,0,0,1,0,1,30.25
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2
0,0,0,0,28,1,0,0,2,2,0,2,0,0,1,1,2,59.9
1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,25.15
1,0,0,0,18,1,0,1,0,2,2,0,2,2,0,0,1,101.3
1,0,1,0,70,1,2,0,2,0,0,2,2,2,2,1,1,76.95
0,0,1,1,9,1,2,0,0,2,0,0,0,0,0,1,3,55.3
0,1,0,0,67,1,0,1,2,2,0,2,2,0,2,1,0,92.45
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,48.45
0,0,1,1,18,1,0,2,1,1,1,1,1,1,2,0,3,19.35
1,1,1,1,71,1,0,1,2,2,2,0,0,0,1,1,0,86.7
1,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,3,55.7
0,0,0,0,55,1,2,1,2,0,2,0,0,0,1,1,1,84.25
1,0,0,0,59,1,0,0,0,0,2,2,2,0,0,1,2,64.65
0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.2
1,0,1,1,45,1,0,0,2,0,0,2,0,0,2,0,0,54.65
0,0,1,1,54,1,2,2,1,1,1,1,1,1,1,1,0,24.75
1,0,1,1,51,1,2,2,1,1,1,1,1,1,1,1,3,23.95
0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,0,1,105.0
1,0,1,0,44,1,0,0,2,2,0,2,0,0,1,1,0,59.85
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.05
0,0,0,0,66,1,2,1,0,0,2,0,2,0,1,1,0,92.15
1,0,1,1,68,0,1,0,2,2,0,0,2,0,1,0,3,44.8
0,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,1,20.9
0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,0,95.4
1,0,0,1,21,1,2,1,2,0,0,0,0,0,0,0,2,80.35
0,0,1,1,55,1,2,0,2,0,2,2,2,2,2,1,0,85.1
1,1,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,115.05
1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,19.95
0,0,1,0,67,1,2,0,0,2,2,2,2,2,2,0,0,86.15
0,1,0,0,14,1,0,1,2,2,0,0,0,0,0,0,2,78.85
1,1,1,0,21,1,0,1,0,0,2,0,2,0,0,0,0,86.55
1,0,0,0,4,0,1,0,2,2,0,2,0,0,0,0,3,42.4
1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,24.25
1,1,0,0,21,1,0,2,1,1,1,1,1,1,1,0,0,20.5
1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,19.6
1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,0,20.25
0,0,0,0,63,1,0,2,1,1,1,1,1,1,2,1,3,20.6
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8
0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,2,80.2
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,116.4
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.65
1,0,1,0,61,1,0,1,0,2,2,2,0,2,0,0,1,94.15
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.65
0,1,1,0,56,1,2,1,0,0,0,2,0,0,0,1,0,76.85
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.15
